,OFFER_PRICE,MATERIAL_COST,SERVICE_COST,COST_PRODUCT,ISIC,TECH_BP,TECH_C,TECH_E,TECH_EPS,TECH_F,TECH_FP,TECH_S,OFFER_STATUS
11680,3039.0,1107.0,625.19,0.0,5275.093193332244,0,0,0,0,1,0,0,1
11681,2819.0,1845.0,15.4,0.0,4653.0,0,0,0,0,1,0,0,1
11682,9205.0,4674.0,1562.98,1136.54,5275.093193332244,0,0,0,0,0,0,1,0
11683,6400.0,2214.0,2494.42,0.0,2652.0,0,0,0,0,0,0,1,1
11684,2281.0,1377.0,0.0,0.0,6820.0,0,1,0,0,0,0,0,0
11685,16965.0,5043.0,4936.43,1.0,7110.0,0,0,0,0,1,0,0,1
11686,4390.0,2091.0,1013.89,0.0,2817.0,0,0,0,0,0,0,1,1
11687,3183.75,1845.0,180.0,0.0,4321.0,0,0,0,0,0,0,1,1
11688,2401.0,1353.0,106.54,59.02,6419.0,0,0,0,0,0,0,1,1
11689,6210.3,0.0,2523.6,0.0,6492.0,0,0,0,0,1,0,0,1
11690,22497.0,13530.0,3254.1,500.85,4321.0,0,0,0,0,0,0,1,1
11691,9116.1,3075.0,2943.52,0.0,5275.093193332244,0,0,0,0,0,0,1,1
11692,2289.9,510.0,460.39,0.0,9499.0,0,1,0,0,0,0,0,1
11694,2470.0,246.0,1350.0,0.0,4690.0,0,0,0,0,0,0,1,1
11695,3390.85,861.0,1148.06,0.0,1079.0,0,0,0,0,1,0,0,1
11697,1454.0,877.0,52.5,0.0,4321.0,0,0,0,0,1,0,0,1
11698,1623.0,615.0,470.52,166.82,8610.0,0,0,0,0,1,0,0,1
11699,2311.0,861.0,577.4,0.0,6419.0,0,0,0,0,0,0,1,1
11700,21177.8,0.0,13459.5,0.0,4322.0,1,0,0,0,0,0,0,0
11701,4725.85,1122.0,1735.31,0.0,4322.0,0,1,0,0,0,0,0,1
11702,4740.0,1938.0,701.0,1200.0,8299.0,0,0,0,0,1,0,0,1
11703,34037.5,3936.0,13562.93,0.0,8411.0,0,0,0,0,1,0,0,1
11704,1600.0,1040.0,0.0,0.0,6492.0,0,0,0,0,0,0,1,1
11706,2853.5,1107.0,499.01,0.0,0.0,0,0,0,0,1,0,0,0
11707,2189.7,861.0,541.0,0.0,8411.0,0,0,0,0,0,0,1,1
11708,6754.9,3107.0,1787.2,1293.59,8422.0,0,0,0,0,1,0,0,1
11709,4980.0,2706.0,125.0,0.0,4321.0,0,0,0,0,1,0,0,1
11710,35643.25,10372.0,12573.9,3245.5,2750.0,0,0,0,0,1,0,0,1
11711,2677.0,738.0,940.07,0.0,5275.093193332244,0,0,0,0,0,0,1,1
11712,3964.7,1722.0,407.99,0.0,2790.0,0,0,0,0,1,0,0,1
11713,1876.1,510.0,397.65,0.0,7110.0,0,1,0,0,0,0,0,0
11714,1900.0,1122.0,0.0,0.0,4322.0,0,1,0,0,0,0,0,0
11715,5537.0,1722.0,2476.34,0.0,6499.0,0,0,0,0,1,0,0,1
11716,21812.0,2550.0,6108.63,0.0,4322.0,0,1,0,0,0,0,0,0
11717,3695.75,2226.0,229.36,750.0,8129.0,0,0,0,0,1,0,0,1
11718,4021.0,1107.0,1610.0,0.0,8411.0,0,0,0,0,0,0,1,1
11719,26911.2,14850.0,8660.04,0.0,8299.0,0,0,0,0,1,0,0,0
11720,1305.0,738.0,15.04,1.0,6611.0,0,0,0,0,1,0,0,0
11721,11327.1,3690.0,2016.66,0.0,2100.0,0,0,0,0,1,0,0,1
11722,8051.55,5604.0,230.0,0.0,2630.0,0,0,0,0,1,0,0,1
11723,10406.6,4182.0,2340.08,1883.2,1410.0,0,0,0,0,0,0,1,1
11724,12914.2,4468.0,4459.12,81.36,2420.0,0,0,0,0,1,0,0,1
11725,41754.4,5781.0,18664.24,0.0,8411.0,0,0,0,0,1,0,0,1
11726,2720.0,1685.0,77.57,1415.0,7110.0,0,0,0,0,1,0,0,1
11727,1400.0,246.0,695.0,0.0,4661.0,0,0,0,0,0,0,1,1
11729,1720.0,861.0,123.62,0.0,2740.0,0,0,0,0,1,0,0,1
11730,5826.25,1122.0,2285.9,0.0,4321.0,0,1,0,0,0,0,0,0
11731,29020.0,6329.0,27988.0,3500.0,1811.0,0,0,0,0,1,0,0,1
11732,27838.85,9618.0,12206.33,11023.0,7110.0,0,0,0,0,1,0,0,1
11733,52304.9,15603.0,18992.0,0.0,4911.0,0,0,0,0,0,0,1,1
11734,17898.0,4551.0,5342.12,372.75,4711.0,0,0,0,0,1,0,0,1
11735,1432.0,984.0,0.0,0.0,5275.093193332244,0,0,0,0,0,0,1,1
11736,13104.3,4920.0,3853.15,0.0,7210.0,0,0,0,0,1,0,0,1
11737,3280.0,1326.0,307.84,0.0,7110.0,0,1,0,0,0,0,0,0
11740,8765.0,2952.0,2921.34,0.0,6430.0,0,0,0,0,0,0,1,0
11741,25806.0,14145.0,4200.7,2043.5,5275.093193332244,0,0,0,0,0,0,1,0
11743,4754.75,2380.0,152.54,1030.0,0.0,0,0,0,0,1,0,0,1
11744,3189.15,1722.0,44.6,0.0,8411.0,0,0,0,0,0,0,1,1
11745,3137.55,1899.0,150.0,300.0,610.0,0,0,0,0,0,0,1,1
11746,11186.75,2160.0,6268.82,0.0,3290.0,0,0,0,0,1,0,0,0
11747,9696.5,4797.0,547.21,0.0,8530.0,0,0,0,0,1,0,0,1
11750,6116.0,1836.0,2135.0,0.0,4711.0,0,1,0,0,0,0,0,0
11751,4659.9,2853.0,0.0,2178.0,8110.0,0,0,0,0,1,0,0,1
11752,13665.0,4674.0,4661.05,0.0,4322.0,0,0,0,0,1,0,0,0
11753,16555.75,5412.0,3935.34,830.6,2029.0,0,0,0,0,1,0,0,1
11755,41258.5,0.0,30375.83,0.0,7110.0,1,0,0,0,0,0,0,0
11756,2568.0,1230.0,602.1,0.0,4630.0,0,0,0,0,1,0,0,1
11757,3130.0,1695.0,150.0,885.0,5223.0,0,0,0,0,1,0,0,1
11759,2484.0,1476.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1
11760,4406.0,3198.0,0.0,0.0,2829.0,0,0,0,0,1,0,0,1
11761,5000.0,1845.0,2199.6,0.0,6419.0,0,0,0,0,0,0,1,1
11762,2506.0,1476.0,0.0,0.0,2652.0,0,0,0,0,0,0,1,1
11763,2848.0,1230.0,489.69,0.0,9900.0,0,0,0,0,1,0,0,1
11764,32954.0,0.0,23479.0,0.0,7110.0,0,0,0,0,0,0,1,0
11765,1802.8,0.0,867.87,0.0,4322.0,0,1,0,0,0,0,0,0
11766,27810.0,21570.0,4400.0,16650.0,8412.0,0,0,0,0,0,0,1,1
11767,15643.0,4845.0,4127.55,190.35,9900.0,0,0,0,0,1,0,0,1
11768,4415.7,2672.0,199.85,1040.0,4322.0,0,1,0,0,0,0,0,1
11769,1425.0,1230.0,14.04,0.0,4630.0,0,0,0,0,1,0,0,0
11771,1491.3,369.0,476.35,0.0,8411.0,0,0,0,0,1,0,0,1
11772,6229.45,1080.0,3581.08,0.0,4659.0,0,0,0,0,0,1,0,0
11773,2795.0,1122.0,557.24,0.0,4321.0,0,1,0,0,0,0,0,1
11775,1350.0,738.0,10.0,10.0,5610.0,0,0,0,0,1,0,0,1
11776,5082.55,2214.0,2213.32,136.29,7110.0,0,0,0,0,1,0,0,0
11778,1054.0,738.0,0.0,0.0,2100.0,0,0,0,0,0,0,1,1
11779,6070.5,1353.0,2175.18,0.0,2652.0,0,0,0,0,1,0,0,1
11780,8668.0,2829.0,3735.48,0.0,2652.0,0,0,0,0,1,0,0,1
11781,4608.0,492.0,3280.0,0.0,4711.0,0,0,0,0,1,0,0,1
11782,35435.05,7134.0,18237.47,3243.8500000000004,5221.0,0,0,0,0,1,0,0,1
11783,3884.9,1726.0,577.8,250.0,6810.0,0,0,0,0,1,0,0,1
11784,18928.65,4797.0,5562.02,127.91,6810.0,0,0,0,0,1,0,0,1
11785,8553.85,4305.0,1652.83,0.0,8610.0,0,0,0,0,1,0,0,1
11786,50604.1,39975.0,26222.48,234.26,6820.0,0,0,0,0,1,0,0,0
11787,3692.0,0.0,2207.14,0.0,5914.0,0,1,0,0,0,0,0,0
11788,2028.0,1224.0,0.0,0.0,8610.0,0,1,0,0,0,0,0,0
11789,5125.25,3198.0,512.03,0.0,6430.0,0,0,0,0,1,0,0,1
11790,2800.0,1122.0,352.24,0.0,8610.0,0,1,0,0,0,0,0,1
11791,18903.4,0.0,15535.11,0.0,5275.093193332244,1,0,0,0,0,0,0,0
11792,6481.0,3444.0,1382.97,0.0,8010.0,0,0,0,0,0,0,1,0
11793,8638.2,0.0,8107.12,0.0,6612.0,0,1,0,0,0,0,0,1
11794,7050.6,0.0,4670.18,0.0,2652.0,0,0,0,0,0,1,0,0
11795,6803.7,2140.0,1997.1,0.0,4322.0,0,1,0,0,0,0,0,1
11796,1275.0,738.0,0.0,0.0,4321.0,0,0,0,0,1,0,0,0
11797,23180.0,5151.0,7695.0,0.0,7490.0,0,1,0,0,0,0,0,0
11799,2657.25,1230.0,2375.71,2375.71,7020.0,0,0,0,0,1,0,0,1
11800,39564.8,11800.0,17806.3,6400.0,4911.0,0,0,0,0,1,0,0,1
11801,27121.6,9400.0,10994.04,4000.0,4911.0,0,0,0,0,1,0,0,1
11802,17108.0,5535.0,6171.07,0.0,6420.0,0,0,0,0,0,0,1,1
11803,10490.0,2829.0,6279.75,0.0,7110.0,0,0,0,0,0,0,1,0
11804,16373.2,2762.16,7864.04,0.0,4321.0,0,1,0,0,0,0,0,1
11806,7788.0,2550.0,1783.86,0.0,4322.0,0,1,0,0,0,0,0,0
11807,13650.0,9300.0,0.0,2550.0,1104.0,0,0,0,0,1,0,0,1
11808,6105.6,4071.0,645.0,750.0,9499.0,0,0,0,0,1,0,0,1
11809,7696.0,3725.0,2137.0,2240.0,8530.0,0,0,0,0,1,0,0,1
11810,15295.0,9840.0,547.9,0.0,7110.0,0,0,0,0,1,0,0,1
11812,5572.5,1476.0,3349.56,0.0,5275.093193332244,0,0,0,0,1,0,0,1
11813,2970.7,1230.0,757.28,0.0,8422.0,0,0,0,0,1,0,0,1
11814,3995.2,1246.0,1639.18,0.0,2652.0,0,0,0,0,1,0,0,1
11816,6180.15,918.0,2384.42,0.0,2825.0,0,1,0,0,0,0,0,1
11817,42825.0,12177.0,18016.35,0.0,2100.0,0,0,0,0,1,0,0,1
11818,1582.0,738.0,149.46,0.0,2652.0,0,0,0,0,1,0,0,0
11819,2497.7,984.0,818.85,0.0,8411.0,0,0,0,0,0,0,1,1
11820,18731.4,3366.0,6634.12,0.0,5275.093193332244,0,1,0,0,0,0,0,0
11821,4425.0,1722.0,751.74,0.0,6512.0,0,0,0,0,1,0,0,1
11822,4125.9,1632.0,483.84,0.0,3510.0,0,1,0,0,0,0,0,1
11823,3790.0,1599.0,468.96,468.96,8411.0,0,0,0,0,1,0,0,1
11824,4199.6,0.0,2597.31,0.0,2599.0,1,0,0,0,0,0,0,0
11825,1859.0,1122.0,0.0,0.0,7110.0,0,1,0,0,0,0,0,1
11826,4372.0,2706.0,314.87,0.0,8411.0,0,0,0,0,0,0,1,1
11827,4800.0,0.0,3638.28,0.0,4690.0,0,0,0,0,0,0,1,1
11829,1272.6,369.0,206.77,0.0,8411.0,0,0,0,0,1,0,0,1
11831,5470.6,2706.0,851.09,451.49,6419.0,0,0,0,0,0,0,1,1
11832,50870.0,15096.0,13234.34,0.0,5275.093193332244,0,1,0,0,0,0,0,0
11833,1352.0,816.0,0.0,0.0,2652.0,0,1,0,0,0,0,0,1
11834,14350.0,1476.0,7567.3,0.0,8610.0,0,0,0,0,1,0,0,1
11835,28071.4,10824.0,17077.41,7957.89,5275.093193332244,0,0,0,0,1,0,0,1
11836,3820.0,2142.0,720.0,0.0,7110.0,0,1,0,0,0,0,0,0
11837,11822.5,8098.0,241.87,4900.0,2100.0,0,0,0,0,1,0,0,1
11838,33435.85,10332.0,14489.39,0.0,5275.093193332244,0,0,0,0,0,0,1,0
11839,22000.0,11475.0,605.94,8640.0,1010.0,0,0,0,0,1,0,0,1
11841,3898.2,1968.0,589.28,0.0,6810.0,0,0,0,0,1,0,0,1
11842,3760.0,2460.0,0.0,0.0,4711.0,0,0,0,0,1,0,0,1
11843,3370.0,2032.86,0.0,0.0,6419.0,0,1,0,0,0,0,0,1
11844,2050.0,1230.0,0.0,0.0,2100.0,0,0,0,0,1,0,0,1
11845,2457.0,0.0,566.37,0.0,9609.0,0,0,0,0,1,0,0,1
11846,3804.0,1968.0,537.75,422.05,9000.0,0,0,0,0,0,0,1,0
11847,2423.9,615.0,1045.75,0.0,8411.0,0,0,0,0,0,0,1,1
11848,22733.9,10455.0,3844.39,2973.94,6419.0,0,0,0,0,0,0,1,1
11849,2929.4,204.0,1058.71,0.0,8411.0,0,1,0,0,0,0,0,1
11850,6070.0,369.0,3201.08,0.0,4923.0,0,0,0,0,1,0,0,1
11851,3932.0,1599.0,722.38,0.0,4321.0,0,0,0,0,1,0,0,1
11852,12975.4,2307.24,6533.09,0.0,4322.0,0,1,0,0,0,0,0,1
11853,5977.8,2244.0,1835.0,0.0,7110.0,0,1,0,0,0,0,0,1
11854,21000.0,6203.64,7808.84,0.0,9900.0,0,1,0,0,0,0,0,1
11855,11109.6,3813.0,4159.67,3052.15,4711.0,0,0,0,0,0,0,1,0
11856,10671.45,4674.0,1350.43,372.75,8530.0,0,0,0,0,1,0,0,1
11857,4384.2,2142.0,606.0,0.0,7110.0,0,1,0,0,0,0,0,1
11858,2380.0,984.0,424.0,0.0,2100.0,0,0,0,0,0,0,1,1
11859,3199.0,1722.0,348.49,0.0,6419.0,0,0,0,0,0,0,1,1
11860,6903.9,2088.0,627.75,0.0,8411.0,0,0,0,0,1,0,0,1
11861,4394.0,2652.0,0.0,0.0,1200.0,0,1,0,0,0,0,0,1
11862,4430.0,1476.0,528.27,0.0,4321.0,0,0,0,0,1,0,0,1
11864,2480.0,1353.0,0.0,0.0,6820.0,0,0,0,0,1,0,0,1
11865,3423.4,1845.0,335.03,0.0,5310.0,0,0,0,0,1,0,0,1
11866,4107.95,510.0,1758.97,0.0,4322.0,1,0,0,0,0,0,0,0
11867,3186.0,1476.0,876.8,0.0,8411.0,0,0,0,0,1,0,0,1
11868,12770.0,3690.0,2478.14,2340.0,4649.0,0,0,0,0,1,0,0,1
11869,3726.8,1869.0,591.52,0.0,2011.0,0,0,0,0,1,0,0,1
11870,15327.5,9256.092,0.0,0.0,8610.0,0,1,0,0,0,0,0,1
11871,3350.1,1845.0,523.14,0.0,4321.0,0,0,0,0,1,0,0,1
11872,29213.2,4551.0,12825.84,0.0,9102.0,0,0,0,0,0,0,1,0
11873,1360.0,861.0,0.0,0.0,4321.0,0,0,0,0,1,0,0,1
11874,2361.0,615.0,736.27,0.0,8422.0,0,0,0,0,1,0,0,1
11875,19860.0,8626.0,5371.65,1954.5,4321.0,0,0,0,0,1,0,0,1
11876,3781.0,1845.0,628.1,0.0,4742.0,0,0,0,0,1,0,0,1
11877,24490.35,14391.0,6951.79,3598.7400000000002,7020.0,0,0,0,0,1,0,0,1
11878,2619.0,1230.0,404.22,0.0,6419.0,0,0,0,0,1,0,0,1
11880,26362.0,5210.16,8368.12,0.0,4322.0,0,1,0,0,0,0,0,0
11881,6794.0,4380.0,56.81,60.0,6512.0,0,0,0,0,1,0,0,1
11882,17710.0,4080.0,4550.0,0.0,2819.0,0,1,0,0,0,0,0,1
11883,9402.8,3321.0,2254.81,1930.35,6810.0,0,0,0,0,0,0,1,1
11884,11710.0,1428.0,2629.79,0.0,5275.093193332244,0,1,0,0,0,0,0,1
11885,20000.0,6834.0,10099.02,0.0,4322.0,0,1,0,0,0,0,0,0
11886,14815.85,6706.0,1225.06,0.0,6512.0,0,0,0,0,1,0,0,1
11887,3116.0,867.0,690.0,0.0,7110.0,0,1,0,0,0,0,0,0
11889,17792.0,0.0,6754.56,0.0,4321.0,0,1,0,0,0,0,0,0
11890,5821.5,1476.0,2116.44,0.0,8423.0,0,0,0,0,0,0,1,1
11891,3006.0,422.28,1149.86,0.0,8730.0,0,1,0,0,0,0,0,1
11892,19782.55,3672.0,4889.96,0.0,6820.0,0,1,0,0,0,0,0,1
11893,2562.0,1476.0,361.41,0.0,4321.0,0,0,0,0,1,0,0,1
11894,10674.0,2829.0,4542.06,0.0,6419.0,0,0,0,0,0,0,1,1
11895,4395.0,1722.0,982.91,381.08,8411.0,0,0,0,0,1,0,0,1
11896,2550.0,738.0,504.45,0.0,5510.0,0,0,0,0,1,0,0,1
11897,8680.0,2706.0,2806.6,1617.6,4321.0,0,0,0,0,1,0,0,1
11898,2210.0,615.0,1424.55,0.0,5275.093193332244,0,0,0,0,1,0,0,0
11899,2067.0,1107.0,380.84,0.0,5275.093193332244,0,0,0,0,1,0,0,1
11900,3456.0,1722.0,794.46,368.69,6511.0,0,0,0,0,1,0,0,1
11901,2677.5,2214.0,0.0,0.0,2640.0,0,0,0,0,1,0,0,1
11902,6334.0,2706.0,1320.35,1073.49,4510.0,0,0,0,0,0,0,1,1
11903,10206.7,4428.0,2838.38,250.0,7020.0,0,0,0,0,0,0,1,1
11904,2953.2,1476.0,435.08,1.0,1079.0,0,0,0,0,1,0,0,1
11905,3788.1,738.0,4690.0,0.0,2652.0,0,0,0,0,1,0,0,1
11906,14148.9,3321.0,6462.81,0.0,5275.093193332244,0,0,0,0,0,0,1,1
11907,25101.0,3690.0,15672.36,0.0,5275.093193332244,0,0,0,0,0,0,1,0
11908,1676.6,510.0,342.28,0.0,4321.0,0,1,0,0,0,0,0,1
11909,20268.0,7872.0,5593.82,2986.66,6419.0,0,0,0,0,0,0,1,1
11910,13250.0,2583.0,6236.63,0.0,8610.0,0,0,0,0,0,0,1,0
11911,19346.9,4182.0,7674.25,0.0,7110.0,0,1,0,0,0,0,0,0
11913,1817.8,547.74,299.84,0.0,4322.0,0,1,0,0,0,0,0,1
11914,20629.0,15252.0,0.0,0.0,2733.0,0,0,0,0,1,0,0,1
11915,2748.0,1020.0,270.46,0.0,4322.0,0,1,0,0,0,0,0,0
11916,7100.0,4420.0,64.34,0.0,8430.0,0,0,0,0,1,0,0,1
11917,7025.4,1632.0,2663.71,0.0,4322.0,0,1,0,0,0,0,0,0
11918,9670.5,4797.0,2342.54,0.0,2790.0,0,0,0,0,1,0,0,1
11921,2014.0,492.0,774.32,0.0,2100.0,0,0,0,0,0,0,1,0
11922,4563.0,3321.0,0.0,0.0,4100.0,0,0,0,0,1,0,0,0
11923,6521.25,3321.0,1519.28,0.0,7110.0,0,0,0,0,1,0,0,1
11924,2010.0,1107.0,244.78,72.14,5275.093193332244,0,0,0,0,0,0,1,0
11926,3585.0,2583.0,156.6,0.0,4321.0,0,0,0,0,1,0,0,1
11927,14210.6,3813.0,5923.08,0.0,4321.0,0,0,0,0,0,0,1,0
11930,2538.0,1722.0,221.0,0.0,5275.093193332244,0,0,0,0,1,0,0,1
11931,2877.1,1230.0,96.3,9.48,8411.0,0,0,0,0,0,0,1,1
11932,15460.1,5043.0,3319.1,2314.93,7110.0,0,0,0,0,0,0,1,0
11933,15000.0,3672.0,6711.71,0.0,4322.0,0,1,0,0,0,0,0,1
11934,14970.0,6765.0,2952.78,781.38,5610.0,0,0,0,0,1,0,0,1
11936,14164.0,2952.0,4722.37,886.88,8299.0,0,0,0,0,1,0,0,0
11938,20159.0,5412.0,9774.85,8898.210000000001,2511.0,0,0,0,0,1,0,0,1
11939,3818.0,2829.0,0.0,0.0,6612.0,0,0,0,0,0,0,1,0
11940,1631.0,861.0,60.97,0.0,6820.0,0,0,0,0,1,0,0,1
11942,1527.0,861.0,217.04,0.0,4321.0,0,0,0,0,1,0,0,1
11943,1993.8,1230.0,289.5,15.46,6020.0,0,0,0,0,1,0,0,0
11944,14856.1,4797.0,7903.3,1275.96,5510.0,0,0,0,0,1,0,0,1
11945,3260.1,2460.0,2346.18,2346.18,8421.0,0,0,0,0,1,0,0,1
11946,16278.65,4182.0,7674.25,0.0,7110.0,0,1,0,0,0,0,0,0
11947,2215.0,984.0,389.83,0.0,4649.0,0,0,0,0,0,0,1,0
11948,9248.85,1632.0,4456.75,0.0,5275.093193332244,0,1,0,0,0,0,0,0
11949,6699.0,2091.0,2265.8,0.0,4711.0,0,0,0,0,1,0,0,1
11950,17758.1,5412.0,5632.56,0.0,6810.0,0,0,0,0,1,0,0,1
11951,7663.95,2399.0,1840.87,800.0,6419.0,0,0,0,0,1,0,0,1
11952,41000.0,14391.0,23918.56,8514.42,8710.0,0,0,0,0,1,0,0,1
11953,2605.25,1353.0,108.52,0.0,2610.0,0,0,0,0,1,0,0,1
11954,3220.0,1230.0,772.29,0.0,6420.0,0,0,0,0,0,0,1,0
11956,5110.05,1353.0,1419.87,0.0,2029.0,0,0,0,0,1,0,0,1
11957,7165.0,4305.0,566.87,0.0,6530.0,0,0,0,0,0,0,1,1
11958,13000.0,1845.0,7867.92,0.0,5275.093193332244,0,0,0,0,0,0,1,1
11959,3241.4,615.0,1854.01,1854.01,4322.0,0,0,0,0,1,0,0,0
11960,1370.0,867.0,0.0,0.0,2813.0,0,1,0,0,0,0,0,0
11961,1526.0,1139.0,0.0,0.0,8710.0,0,0,0,0,1,0,0,1
11962,4499.0,2706.0,437.9,12.39,6420.0,0,0,0,0,1,0,0,1
11963,1520.0,984.0,0.0,0.0,2732.0,0,0,0,0,0,0,1,1
11964,7101.25,1353.0,2469.11,1.0,8411.0,0,0,0,0,1,0,0,1
11965,19133.05,7527.0,9024.37,9024.470000000001,8413.0,0,0,0,0,1,0,0,1
11966,2895.95,861.0,1418.49,0.0,2100.0,0,0,0,0,1,0,0,1
11967,1444.95,1107.0,0.0,0.0,2652.0,0,0,0,0,1,0,0,1
11968,25635.0,4998.0,9866.0,0.0,4322.0,0,1,0,0,0,0,0,0
11969,6120.0,3444.0,1.0,0.0,8299.0,0,0,0,0,1,0,0,1
11970,8446.5,3813.0,1247.29,564.88,4321.0,0,0,0,0,0,0,1,0
11971,6120.0,3444.0,1.0,0.0,8299.0,0,0,0,0,1,0,0,1
11972,17910.0,8198.0,4373.67,0.0,6419.0,0,0,0,0,1,0,0,1
11973,1793.5,492.0,420.0,0.0,6530.0,0,0,0,0,1,0,0,1
11974,6777.0,0.0,4635.17,0.0,2652.0,0,0,0,0,0,1,0,0
11975,18956.6,6642.0,3784.46,368.69,0.0,0,0,0,0,1,0,0,1
11977,4080.0,2091.0,913.19,637.44,5275.093193332244,0,0,0,0,0,0,1,0
11978,8366.6,4182.0,1485.51,972.08,6419.0,0,0,0,0,0,0,1,1
11979,1683.4,615.0,174.53,0.0,4321.0,0,0,0,0,1,0,0,0
11980,6295.0,2091.0,1479.77,0.0,6820.0,0,0,0,0,1,0,0,1
11981,3728.0,861.0,1471.0,0.0,5275.093193332244,0,0,0,0,1,0,0,1
11982,2675.6,984.0,999.89,0.0,7020.0,0,0,0,0,1,0,0,1
11983,1957.0,1230.0,174.08,0.0,4321.0,0,0,0,0,1,0,0,1
11984,1871.1,1224.0,0.0,0.0,5275.093193332244,0,1,0,0,0,0,0,1
11985,6438.0,2829.0,2596.68,0.0,6820.0,0,0,0,0,1,0,0,1
11986,4050.0,502.86,1473.75,0.0,4322.0,0,1,0,0,0,0,0,1
11987,3516.0,1722.0,237.72,0.0,5275.093193332244,0,0,0,0,1,0,0,0
11988,7297.0,2214.0,2738.2,1967.89,6820.0,0,0,0,0,1,0,0,0
11989,3917.6,1107.0,1197.88,381.18,2660.0,0,0,0,0,1,0,0,1
11990,1791.0,1230.0,97.82,0.0,8610.0,0,0,0,0,1,0,0,1
11991,5607.5,1968.0,2555.78,0.0,8110.0,0,0,0,0,1,0,0,1
11992,4646.0,612.0,1694.35,0.0,4322.0,0,1,0,0,0,0,0,1
11995,9448.2,5450.0,2442.95,1400.0,2652.0,0,0,0,0,1,0,0,1
11996,32000.0,14145.0,6385.06,3445.91,6419.0,0,0,0,0,0,0,1,1
11997,16275.0,369.0,4455.0,0.0,5275.093193332244,0,0,0,0,1,0,0,1
12000,4286.0,861.0,813.82,0.0,4321.0,0,0,0,0,1,0,0,0
12001,6372.0,1599.0,1178.84,361.43,8690.0,0,0,0,0,1,0,0,1
12002,2170.0,1476.0,0.0,0.0,8610.0,0,0,0,0,1,0,0,1
12003,7121.7,2460.0,2406.74,0.0,7110.0,0,0,0,0,1,0,0,0
12004,1670.0,615.0,419.0,0.0,5275.093193332244,0,0,0,0,1,0,0,1
12005,5398.9,1326.0,1924.62,0.0,4322.0,0,1,0,0,0,0,0,0
12007,2654.1,561.0,461.04,0.0,5275.093193332244,0,1,0,0,0,0,0,1
12008,5308.8,369.0,1226.82,0.0,8411.0,0,0,0,0,1,0,0,1
12010,8282.0,2952.0,2271.99,0.0,4321.0,0,0,0,0,1,0,0,1
12011,27992.0,5535.0,15016.04,0.0,4210.0,0,0,0,0,0,0,1,1
12013,27608.8,4692.0,10700.69,0.0,5275.093193332244,0,1,0,0,0,0,0,0
12015,1256.0,369.0,295.47,0.0,8411.0,0,0,0,0,0,0,1,1
12016,2813.3,1845.0,2.0,0.0,2029.0,0,0,0,0,1,0,0,1
12017,10225.0,3813.0,1953.36,0.0,5275.093193332244,0,0,0,0,1,0,0,0
12018,32436.85,15628.44,10616.0,0.0,4711.0,0,1,0,0,0,0,0,1
12020,2142.0,861.0,597.16,0.0,6530.0,0,0,0,0,1,0,0,1
12021,7370.0,4797.0,360.95,0.0,4759.0,0,0,0,0,1,0,0,1
12022,1290.3,615.0,302.67,0.0,6530.0,0,0,0,0,1,0,0,1
12023,4190.0,2448.0,0.0,0.0,8411.0,0,1,0,0,0,0,0,0
12024,7885.0,1968.0,2253.48,0.0,5275.093193332244,0,0,0,0,1,0,0,1
12025,17378.5,2829.0,8962.28,0.0,8610.0,0,0,0,0,0,0,1,1
12026,1693.0,738.0,289.52,0.0,2733.0,0,0,0,0,1,0,0,1
12027,6515.7,1122.0,3176.79,0.0,4322.0,0,1,0,0,0,0,0,0
12028,23004.0,6150.0,11538.87,0.0,5275.093193332244,0,0,0,0,0,0,1,1
12029,7860.4,3818.0,1180.26,0.0,6820.0,0,0,0,0,1,0,0,1
12030,6593.25,0.0,5722.03,0.0,4690.0,0,0,0,0,0,0,1,1
12031,3123.0,369.0,595.63,0.0,6430.0,0,0,0,0,1,0,0,1
12033,4357.0,816.0,1458.85,0.0,4322.0,1,0,0,0,0,0,0,0
12034,23390.4,8225.0,8839.22,3500.0,4911.0,0,0,0,0,1,0,0,1
12035,2610.0,1107.0,394.18,0.0,8411.0,0,0,0,0,0,0,1,1
12036,2875.0,1476.0,102.78,0.0,2670.0,0,0,0,0,0,0,1,1
12037,37003.8,12669.0,20693.5,18322.940000000002,8549.0,0,0,0,0,1,0,0,1
12039,7696.0,3198.0,1.0,0.0,4321.0,0,0,0,0,1,0,0,1
12040,1241.5,765.0,16.37,0.0,3530.0,0,1,0,0,0,0,0,0
12041,25743.2,8241.0,12771.98,2862.11,8610.0,0,0,0,0,1,0,0,1
12042,6589.0,2460.0,2479.14,0.0,2822.0,0,0,0,0,1,0,0,1
12043,1392.0,861.0,91.56,0.0,8522.0,0,0,0,0,1,0,0,0
12044,15206.0,9717.0,773.97,90.82,6820.0,0,0,0,0,0,0,1,1
12045,7600.0,4920.0,0.0,0.0,7730.0,0,0,0,0,0,0,1,1
12046,7298.0,1968.0,1263.5,0.0,4321.0,0,0,0,0,1,0,0,1
12047,10551.0,3690.0,4341.29,2201.37,2652.0,0,0,0,0,1,0,0,0
12048,6501.25,1476.0,3099.45,0.0,4659.0,0,0,0,0,0,0,1,1
12049,14269.0,3690.0,6427.33,0.0,6419.0,0,0,0,0,0,0,1,1
12050,10400.0,2448.0,5590.0,0.0,8413.0,0,1,0,0,0,0,0,1
